date,point_global,point_context,coll_glob,coll_season,point_context_point_global
2001-06-01,-1.4174512550059135,-1.4170964659830088,-1.3634125033445035,-1.40038433687794,-1.287429688672626
2001-06-02,-1.5147857894902628,-1.5492784918096123,-1.4954474652702416,-1.5268624167203395,-1.5415631148826945
2001-06-03,-1.4040452157899879,-1.4801494299310183,-1.375244253004729,-1.5762029277328184,-1.4228711751825993
2001-06-04,-1.4686877877538627,-1.4498746653280135,-1.4372072147971826,-1.4195849604875932,-1.4805046321260793
2001-06-05,-1.3041976301884404,-1.267788435119963,-1.3161050911999577,-1.2856421415267651,-1.3029884247333177
2001-06-06,-1.0318751001584419,-1.0283040150251976,-0.8660042249958767,-1.0628210975218386,-0.9031222548647918
2001-06-07,-0.6133094232441667,-0.7035356891580884,-0.7580316823091071,-0.7026821476974919,-0.6650319599300809
2001-06-08,-0.27750047271916145,-0.4255245179100223,-0.47692485145741903,-0.317257570307227,-0.2109577870725154
2001-06-09,-0.09333157561218948,0.08084830767734641,0.07435703194250756,-0.03397520907467497,-0.07332520255319777
2001-06-10,0.3264577735290026,0.4053281017336233,0.2330243166230268,0.41042928022148273,0.38845424525724515
2001-06-11,0.6007145994094303,0.7607768134473598,0.5381156119590516,0.8216711849660057,0.5381725064272171
2001-06-12,1.1951414387253743,1.087233767652359,1.0925859338089978,0.9390159195822299,3.5843728960844645
2001-06-13,1.211022277336738,1.4051160784338323,1.1242147264592917,1.201262447951783,1.290040124539411
2001-06-14,1.2892032392808412,1.4128100219028628,1.4184252882759616,1.493587160207161,1.5218143171332932
2001-06-15,1.549476055904487,1.4828381741226995,1.475940836048956,1.3754129997864244,1.5821689240417718
2001-06-16,1.4443228304581588,1.450379514292215,1.401800296561371,1.5179667627105564,2.7880938390714
2001-06-17,1.3631179213582483,1.3475890819789433,1.3782298112654865,1.336358357703621,1.296800713334985
2001-06-18,1.2246112611197475,1.1689190588991367,1.1627504459751594,1.2356829355559142,3.6829077444897154
2001-06-19,0.9878466739984776,0.8466892010277456,0.782102428286293,0.8763193918750669,2.9038574092321845
2001-06-20,0.601008709744876,0.5999382680456156,0.5858390828525575,0.4259603223546962,0.5458173714966692
2001-06-21,0.3663176817154612,0.15503010182922144,0.02849998664554977,0.11764834356747493,0.21946896912539987
2001-06-22,-0.20552837486341002,-0.18925375809301218,-0.2474077159533999,-0.1532863282511449,-0.2936240906868135
2001-06-23,-0.4735255348663041,-0.6817799037413024,-0.5677621757484196,-0.5266786122480576,-0.5406303730320459
2001-06-24,-0.9518397638623736,-0.8611824196180902,-0.9420313995096159,-0.9969311673326686,-0.901796566946717
2001-06-25,-1.1529043365187692,-1.0635419150866618,-1.1263475253103046,-1.1134199122004544,-1.1686205013908637
2001-06-26,-1.3792244039418553,-1.2531953879137734,-1.3687940588289478,-1.4095900070896166,-1.2934240836491322
2001-06-27,-1.4541286588927895,-1.517272043859331,-1.401962230307917,-1.4030279481357315,-1.490872817902169
2001-06-28,-1.6023973128395386,-1.6577232179563333,-1.5289151602753945,-1.5842730716486644,-1.4835206242539634
2001-06-29,-1.401058468878991,-1.4905795304520038,-1.4349516065454995,-1.4088967324056656,-1.3588178409948433
2001-06-30,-1.3308084055739327,-1.261998450442958,-1.2965571882946128,-1.2263065769446664,-1.139007047427737
2001-07-01,-0.9909070120086065,-1.0255611704179568,-1.0533111329751939,-1.0851999290565257,-3.1931384065510433
2001-07-02,-0.7150267929817413,-0.7476113177221625,-0.7429749385858608,-0.790297476755653,-2.3293840698464505
2001-07-03,-0.41741375286849636,-0.297213400946449,-0.3183174134937534,-0.4729841954443775,-0.24833932870426706
2001-07-04,0.08578960549410909,-0.01362215941428472,-0.011524319399405212,0.08398722104235429,0.08220299222382939
2001-07-05,0.2985230747042833,0.42359200915272793,0.473103298004971,0.419926454093148,0.3811039114150281
2001-07-06,3.0194973869704524,0.703529976564955,0.6355401954431167,0.7123173939366141,0.714693379788284
2001-07-07,1.1131039123430886,1.0003696487166787,0.87630542264854,0.842049198241904,0.9792120632136219
2001-07-08,1.2175652068967693,1.3093303005489945,1.296047399996499,1.2526646947537956,1.3070084152728234
2001-07-09,1.444964362397009,1.3500569053227063,1.3327654886196385,1.3885967390503402,1.4315439008618545
2001-07-10,1.5835642916593042,1.5689228481886321,1.5263278417643487,1.5878940330409401,1.6467896894511775
2001-07-11,1.4566677787636966,1.5220650702169969,1.5907326028428677,1.3284813737296264,1.4032325144316986
2001-07-12,1.2515244369570855,1.4130018062377654,1.2460765981214532,1.4011352779831943,1.2815767374300346
2001-07-13,1.2258349955160606,1.0623839131281185,1.15065643848155,1.2325900117704676,1.1378076113923967
2001-07-14,3.199076235346597,0.8718260591811204,0.8652553183603655,0.8897382097106554,0.9580370872203217
2001-07-15,0.5658098804248424,0.6481095605390839,0.5819669708255275,0.4326600794035127,0.5908245221326379
2001-07-16,1.6772770906828045,0.2806988452823894,0.07125490209684124,0.21885504332748826,0.18664712241482373
2001-07-17,-0.12641499910218276,-0.18802214963541197,-0.18541008834131897,-0.20682089951978927,-0.23448984940806333
2001-07-18,-0.49198969663010067,-0.47631323162109673,-0.5346210110588407,-0.5364534802580733,-0.6013313973463845
2001-07-19,-0.9153507285624409,-0.8506622381441791,-0.973124368979203,-0.9002128695354821,-0.6682861194925573
2001-07-20,-1.0683449734212869,-1.1228673229123247,-1.248027422453717,-1.0513802711394193,-1.1934691123191903
2001-07-21,-1.3153029609213487,-1.2772796408727638,-1.3838044123004263,-1.3417908917227142,-1.244841956818059
2001-07-22,-1.5390829318008739,-1.4643727107100832,-1.4108835028968854,-1.6437125485137583,-1.4163625473213228
2001-07-23,-1.5522169033296769,-1.515857034877695,-1.4967826252501513,-1.5279697748060688,-1.6398058118827081
2001-07-24,-1.4634390257717205,-0.6456793194359425,-1.4334821802001265,-1.5003342616503408,-1.3500387520956536
2001-07-25,-1.4447835943217893,-1.2917797345729278,-1.2867979968981613,-1.4008982101404563,-1.2558258499307566
2001-07-26,-1.1198755493968404,-1.0138380633943376,-1.1819345039269376,-1.0596939293263934,-3.896863643242616
2001-07-27,-0.7085201368621982,-0.7450763167868335,-0.8346090658647018,-0.7523180351001406,-0.6459002318968768
2001-07-28,-0.32780790836457124,-0.44698679097718175,-0.43394157225074304,-0.4313132432471106,-0.3607826061925573
2001-07-29,0.0751364642260517,-0.017195254504420873,-0.011037558416784138,-0.10659909535618459,-0.02388182844398299
2001-07-30,0.38529571804182594,0.45676568235732096,0.4325680974914172,0.40310655350004787,0.45482598159827226
2001-07-31,0.6018749420400189,0.7931051296056215,0.6624428059110934,0.7048869638313472,0.7194986359401648
2001-08-01,1.128977854767193,0.9062382859309573,1.1129658561310238,0.9472918582277627,4.081626898860738
2001-08-02,1.2549342139524593,1.207080854689327,1.2674991960249695,1.2139330872934961,1.2714608714186837
2001-08-03,1.3687305955223423,1.5547748751514037,1.3903219459121465,1.3053738372135715,1.5575489085523349
2001-08-04,1.5774501425442202,1.3724352459741043,1.5390385117758414,1.4922897301725166,1.5540909122151767
2001-08-05,1.5615004479143098,1.41440519811995,1.422230750932997,1.5964353230849577,1.4639550283572684
2001-08-06,2.5032867322119983,1.2263299028491552,1.3673381568539595,1.3694596905506513,1.2964053475753567
2001-08-07,1.2577718435360972,1.1103863475749223,1.2771600887158,1.2119356431341088,1.1392570093766012
2001-08-08,0.8771967652461099,0.9171750716973851,0.975859820760836,0.8180617079969466,3.326765804949067
2001-08-09,0.5731160935659834,0.58407736024909,0.4984789097602721,0.5916317290601707,0.49958256345051033
2001-08-10,0.2797611738009631,0.15072431349715423,0.3007219155974056,0.026520450716909942,0.20094788992382331
2001-08-11,-0.2625141615624116,-0.16382066062298573,-0.29772616615571784,-0.17960768879791705,-1.6763575265597908
2001-08-12,-0.537403735398848,-0.5109523069996487,-0.6487957141990806,-0.5654766563909923,-0.6416487008625631
2001-08-13,-0.848955105509285,-0.8909261862722269,-0.8102878299220662,-0.8203525423624041,-0.8840931680616898
2001-08-14,-1.0873523965822494,-1.093618639036884,-1.19993864473788,-1.0432830718500932,-1.0871451955455989
2001-08-15,-1.4523143216511338,-1.370824171380177,-1.3674086639890919,-1.371925925669227,-1.2807759108951113
2001-08-16,-1.489318892613104,-1.5355070248923854,-1.4698497226914977,-1.5091943936097363,-1.524031294405166
2001-08-17,-1.478473283222928,-1.5049267056586026,-1.5026057404578053,-1.443770330870121,-1.5693739681977945
2001-08-18,-1.4154969719143458,-1.3507472272410408,-1.416231686044242,-1.3383105369249588,-1.509442268371942
2001-08-19,-1.3501328054460804,-1.2324152579050653,-1.2137923585461883,-1.2056950124121943,-1.274124052365419
2001-08-20,-1.0835475728249615,-1.0430994518102477,-0.9341012416151899,-1.1278047190720133,-1.1509653388628152
2001-08-21,-0.698271775182333,-0.6717303628553476,-0.7777970914395824,-0.7163498644577531,-0.679595826715808
2001-08-22,-0.3747501636652394,-0.2885368694996865,-0.44347345671422034,-0.48899618158679997,-0.4100976110744493
2001-08-23,0.092175068776677,0.09661664725181685,-0.0039118947334292236,0.017534299222075587,-0.009587145951727636
2001-08-24,0.46707608461990907,0.34512278300063653,0.38947602397987063,0.3956439059760381,0.28027201352339537
2001-08-25,0.6803264022709616,0.8513647729682972,0.7588047056170957,0.7092252534228731,0.6812278020786156
2001-08-26,1.0564355397634748,0.020322276756863617,1.0177223426289703,1.0690766823189277,0.9807112860101568
2001-08-27,3.5859239916381966,1.2280163124290602,1.2861271946415371,1.3800100941290396,1.2259062035674138
2001-08-28,1.4021695316612073,1.4146776110668222,1.5400008547751618,1.320900956537146,1.4442235362980753
2001-08-29,1.4962709467272086,1.5099829687316746,1.3987100568160968,1.645071347427438,2.9304300178751284
2001-08-30,1.314742216806747,1.4479746094902366,1.4382070889549128,1.3583849293810017,1.5290592818422808
2001-08-31,1.4298775656531342,1.350812229221939,1.376896041291065,1.4359083023493602,1.4505204775189575
2001-09-01,0.9981495249983454,1.2137639640199143,1.086296611253547,1.0721648134926596,1.1932643003247134
2001-09-02,1.008092335922263,0.8375816858942511,0.8375533892267653,0.9122824105489455,3.0193442874654823
2001-09-03,1.8201075369898188,0.6645814231059997,0.5971833726592888,0.49586340856237193,0.5661477155432322
2001-09-04,0.1533981850808999,0.23868485995611494,0.13543661503581417,0.45414260861598826,0.24159720439614885
2001-09-05,-1.6877952033562456,-0.15404995260869722,-0.22560769231431632,0.026849532074409307,-0.3159302652303263
2001-09-06,-0.606695629350542,-0.547378110780429,-0.5784130253846543,-0.5202262066421448,-0.5637333198803242
2001-09-07,-0.9441587221063654,-0.8560922634996175,-0.9716220420343216,-0.9354862623343652,-0.8995612654924081
2001-09-08,-1.2207478915739294,-1.2174221266609377,-1.3125313745335625,-1.2471465581387076,-1.2315250049275073
2001-09-09,-1.2795624708793194,-1.2489420152026114,-1.4129535107720783,-1.450403389457389,-1.3542135705413059
2001-09-10,-1.506475368978726,-1.3132257592924677,-1.2891805121490496,-1.5520078214301691,-1.556206119397546
2001-09-11,-1.5019928865801373,-1.5798233394647974,-1.4865468192667854,-1.5375749349836407,-1.5971797634750935
2001-09-12,-1.4779067470640954,-1.3620209009814732,-1.3624566965402416,-1.2746288478895798,-1.49919079334314
2001-09-13,-1.3017603147428343,-1.2547192927483364,-1.2264591019053395,-1.3696896789124975,-1.2232429784731704
2001-09-14,-1.1754365473502535,-1.0496182061243693,-0.9544144003898001,-0.9694362307688908,-1.0518742377852637
2001-09-15,-0.6375737786653956,-0.8002302894751454,-0.7646251231827188,-0.8941175791077627,-0.70068522054776
2001-09-16,-0.47644793396948537,-0.3804388074692484,-0.48631587005882526,-1.4419145737563885,-0.3908157747484479
2001-09-17,-0.11619087835348998,0.5258662937738732,0.08768293176268291,0.1414953728911706,0.03936730711376616
2001-09-18,0.37981150911013606,0.3587421327364063,0.3808046228021881,1.3935492768158901,0.27766999849822294
2001-09-19,0.7812436392992439,0.71075208375324,0.6514153985629477,0.9011748766259569,0.7555585275344292
2001-09-20,1.1717708089683558,1.0098318244379372,1.1526475787979233,-0.8317258265559725,0.956017345814064
2001-09-21,1.3024804074033256,1.2518342099344029,1.3197925919842048,-1.424312593179688,1.3186471512729336
2001-09-22,3.7586831117109156,1.4341859957637553,1.3588746760163948,-0.0097508769939307,1.254392709592233
2001-09-23,1.5455673015390219,1.5185034791548442,1.4510782405287261,1.4351081634774452,1.4676269441796916
2001-09-24,1.345611558762823,1.5608485515481645,1.373337861672584,0.8717981759778703,1.5104988929218965
2001-09-25,1.31563889286552,1.414876102393003,1.2572599288971178,-1.0008732101400082,1.4343290030050653
2001-09-26,1.1552448861007258,1.0768006224728837,1.16662783356045,1.0843794204021475,1.1998094232079886
2001-09-27,0.9216112580245772,1.0291040464366015,0.9251046730652864,1.022517354177682,0.8705624185656713
2001-09-28,0.45067738909615956,0.45827408477176396,0.5940985640975818,0.5816711193835361,2.0076467545248855
2001-09-29,0.24864513699580237,0.08773620807378851,0.06259303842274228,0.24217356897226283,0.050598149210062865
2001-09-30,-0.31970999543164097,-0.10454693444209878,-0.21308594912496903,-0.18963015837516403,-0.19637130318511892
2001-10-01,-0.5924406173551129,-0.5197081182444738,-0.5605435921328195,-0.5359729770045589,-0.6194134299277554
2001-10-02,-0.8162491307473443,-0.9712298934528178,-0.9089128901342228,-1.0229626801612222,-0.8939614027803635
2001-10-03,-1.1529748030147726,-1.1239718585927452,-1.040964915822188,-1.2404603736332354,-1.2097287216559618
2001-10-04,-1.3867120169759453,-1.3873413563196189,-1.4116739880953943,-1.3443981229396476,-4.397937106171686
2001-10-05,-1.494676747176793,-1.4337464596003224,-1.3555241623626673,-1.3891102068325658,-1.629716674125428
2001-10-06,-1.5532878620880899,-1.5074019916527797,-1.431127504376517,-1.5453455329833374,-1.4804743204927266
2001-10-07,-1.4112268933074255,-0.06289366292819355,-1.3691381126926798,-1.518302350332853,-1.4371054617743964
2001-10-08,-1.2519239475730057,-1.290673567964942,-1.198708511339909,-1.216585478341436,-1.2427093290815339
2001-10-09,-1.0399036380276085,-1.0967429394845367,-1.0459459844169912,-1.1103411817240083,-0.9733005531536365
2001-10-10,-0.4897271653443087,-0.8173963982539407,-0.734725307931589,-0.8628299949023641,-0.7597482922500867
2001-10-11,-0.31167403110763453,-0.2700153791309664,-0.36857546474031,-0.4091383321946435,-0.30533849668639224
2001-10-12,0.050970505785718594,-0.017061444854335285,0.01770927214754576,-0.05220629255036424,-0.039837665622181995
2001-10-13,0.36532718998534996,0.3772726560272104,0.47683612338810405,0.32090256751750457,0.3539663257096397
2001-10-14,0.8029027828951514,0.7368767791101596,0.7229810190382011,0.6090585624012509,0.7911782083789335
2001-10-15,1.0025771530084668,1.1874147557383803,1.0278746951181021,0.9714765131303915,1.0624730043532653
2001-10-16,1.3572747886014709,1.2744750460436052,1.2383446639683733,1.1628771712474177,1.1691568883682097
2001-10-17,1.3039389407718296,1.4588699958157443,1.3916377938163564,1.443860703161828,1.3888789210004489
2001-10-18,1.5716965764705457,1.3525163828170785,1.4858116458321664,1.584642126752862,1.6261211986320878
2001-10-19,1.4932560543453894,1.5098961576914436,1.4078981780643107,1.421821337062956,1.4856854093991174
2001-10-20,1.3640963055479265,1.325792684920166,0.9808628427992327,1.3440883097729759,1.2659789350006512
2001-10-21,1.1781964831663176,1.149382510247472,0.9511844870012797,1.074951097801756,3.1999888415630116
2001-10-22,0.9107075639675839,0.8630131056343067,1.0262030657296488,0.9820549742119921,0.7872807770552328
2001-10-23,0.5342834638920355,0.5418679082179384,1.0563116254886362,0.4964059992708565,0.5809905940227902
2001-10-24,1.6772770906828045,0.30875878676260304,1.0522975471913423,0.26087394609816755,0.28024303718396293
2001-10-25,-0.11151107377477579,-0.2055182844935448,-1.3057393767454788,-0.06799313273856508,-0.17328260245716473
2001-10-26,-0.6195128010579009,-0.6280046566428534,-1.1544614411070921,-0.5259752763624231,-0.661173142015041
2001-10-27,-0.7859568658801638,-0.9549684430501113,-1.0358810859924428,-0.8564356732909058,-0.7605348388646425
2001-10-28,-1.0322828620405669,-1.1847044155318232,-1.305053299151135,-1.1811041402290934,-1.1746368574797592
2001-10-29,-1.3863051701548765,-1.315779126022033,-1.4156448578812793,-1.3923623164733319,-1.436786975242543
2001-10-30,-1.5137728443795528,-1.4452550655874934,-1.6359195009937055,-1.372059234476532,-3.198958615438281
2001-10-31,-1.4707056924007906,-1.3136156110397743,-1.3654173624772352,-1.5832076224411444,-1.4639374276379948
2001-11-01,-1.5096218996975246,-1.445012137773022,-1.4074896017851573,-1.4348341466876178,-1.3461113008796748
2001-11-02,-1.2865837791419712,-1.2986872158441738,-1.608801260908027,-1.240558473019123,-1.2740133182341344
2001-11-03,-0.9968348652220418,-1.0987032885320154,-0.9464222964780289,-0.9123122175908375,-1.0181595883923
2001-11-04,-0.7378762323739146,-0.7841399421921966,-1.1240383209635127,-0.608140356059814,-2.43741261848602
2001-11-05,-0.3734478757653171,-0.4213493619673645,-1.3909969985293942,-0.3182138008356724,-0.3783110323293842
2001-11-06,0.04097704508568367,-0.20460581916942186,0.020112990078131568,0.1239215373419626,0.0147885270964539
2001-11-07,0.38115997430251636,0.40049370096941256,1.1015455276062993,0.2815236550476727,0.3574517209104089
2001-11-08,0.7442742956392895,0.6763331158870147,1.145803184510956,0.6552128649939299,0.7141473070393536
2001-11-09,1.058839007397676,1.0609614169611428,1.2772746734407077,1.1302267762463112,1.0130889217629697
2001-11-10,1.315688489091647,1.2052178901185564,0.783230030925951,1.2540522549304478,1.2827386079303418
2001-11-11,1.5103602723033451,1.268179765314562,1.310804222790552,1.4156756986697796,1.4417727091651018
2001-11-12,1.5679164090005897,1.3481306568080775,1.5659143889149858,1.5283245005875612,1.4266810145878766
2001-11-13,1.3979978179774402,1.4993698849008474,1.3864054157067924,1.5481067047216632,1.3364293407245498
2001-11-14,1.4082125446882334,1.3555771996256454,1.2867106745631376,1.3740433788222621,1.4712139377082685
2001-11-15,1.1467280699589546,1.2029412501307377,1.0084954097809056,1.1990260562994108,1.1786074374414406
2001-11-16,0.9451596509509324,0.8389342751980926,0.797948340078184,0.9754458731753038,3.275081674585615
2001-11-17,0.5422978970009262,0.6074444383170501,0.5625714235869266,0.4691046649752163,0.570081260688479
2001-11-18,0.07794147372334045,0.3742056607046356,0.2735211850228317,0.19523080578893853,0.1665777827338422
2001-11-19,-0.28071501759220413,-0.14735358621090228,-0.237131014947564,-0.27066860981014956,-0.31595217132584535
2001-11-20,-0.5941956877073353,-0.5011728522987169,-0.567493058292273,-0.5161532121705281,-0.6225851416027515
2001-11-21,-0.9469392207191627,-0.7027113800910405,-0.9061943008456745,-0.806582390035623,-0.9554361453413298
2001-11-22,-1.1112723647877178,-1.2460978524694934,-1.1901772046441148,-1.1723079598247148,-1.1064780238345602
2001-11-23,-1.3281477121304868,-1.44512467449214,-1.3241259527860563,-1.247427217143424,-1.298559158812884
2001-11-24,-1.409607515271941,-1.3548521076926372,-1.5702631010067698,-1.454319402184271,-1.4888713844204133
2001-11-25,-1.4950657541603904,-1.497386897077573,-1.5762196192072135,-1.5414338843274253,-1.4439741118198166
2001-11-26,-1.5177520315848283,-1.4427779744195839,-1.4461613077921576,-1.4777471696923783,-1.537884440747213
2001-11-27,-3.0258746496242663,-1.2894425316066207,-1.4171942810673606,-1.0889794304067457,-1.3638075119943283
2001-11-28,-0.9165925496663352,-1.0532965396189495,-1.0417753432804422,-1.1229682965867585,-3.401812975931251
2001-11-29,-0.694536919667136,-0.6730355560476579,-0.7087076466361785,-0.7389689822075888,-0.713205315493343
2001-11-30,-0.38341467771714577,-0.4342058006977125,-0.4627970567340194,-0.4633773824977009,-0.337265763717411
2001-12-01,-0.05961264922239087,-0.037252770012319095,-0.024808720536498158,0.14069227013813426,-0.790546453341751
2001-12-02,0.3176894628396182,0.5078992778696643,0.27560980464225426,0.43150921453000246,0.342508093178321
2001-12-03,0.777219178443443,0.8566436886266036,0.7730134144332195,0.7639892124783783,0.7423707286440198
2001-12-04,0.9910953340400734,1.6013602931155044,1.0684591304945437,1.008593990969661,1.1703438668513413
2001-12-05,1.3349668530815664,1.1773707773403783,1.2733157330472644,1.2609650096722025,1.1887329240247388
2001-12-06,1.3303242529617205,1.3765969270857856,1.3901084539766306,1.5120880099625498,1.4943057453414328
2001-12-07,1.4893305742025376,1.4886125596652975,1.4204384877973784,1.4945709213554896,1.487199852581345
2001-12-08,1.3718894342913903,1.4545568312980155,1.3962009086823737,1.3390241713646176,1.3511112215764984
2001-12-09,1.4232685968852465,1.448443023500825,1.3659473657696393,1.3571031480088451,1.2446734718834176
2001-12-10,1.208184748760368,1.2422147349112185,1.173102849986818,1.1780523891144874,1.1886964333618064
2001-12-11,0.9118258302070368,0.9514730071316027,1.0442922253177178,0.8551370246290699,0.9729208172354412
2001-12-12,0.5375024173091099,0.6432031940059902,0.6628486548133642,0.46999398472250664,1.8886841032442208
2001-12-13,0.1131442182086475,0.04738124299684133,0.2503837131111392,0.25414623182597257,0.7164338466970765
2001-12-14,-0.22290960426232798,-0.26383746668596897,-0.20188531273270438,-0.20967176633063966,-1.6763575265597908
2001-12-15,-0.6217059287504457,-0.23310396191227822,-0.5800766029357678,-0.5203084136251654,-0.6067839088795459
2001-12-16,-0.9123345664071731,-0.8463185199288779,-0.8768453524642124,-0.7988417667562615,-0.8211347434884566
2001-12-17,-1.0184812770877725,-1.1980361988601422,-1.1780835345205836,-1.2060545038448969,-1.166378675918962
2001-12-18,-1.4847763435106707,-1.3207650853800688,-1.2681899989327226,-1.421829031392172,-1.42995243257395
2001-12-19,-1.550190316430358,-1.4639830882843232,-1.4234440858572135,-1.5010552336401075,-1.5753224110205206
2001-12-20,-1.4261581730929427,-1.4347193856916534,-1.5281947939993068,-1.447674450619085,-2.417468412390187
2001-12-21,-2.52877285931093,-1.394127231896325,-1.5285883620753389,-1.3462457981545626,-1.3553829985415462
2001-12-22,-1.2252308210662441,-1.2316316249864674,-1.1773870170035745,-1.2667603141613872,-1.3117826362617406
2001-12-23,-1.0727348398442436,-1.1308734001144134,-1.0447333364434945,-1.034375587574677,-1.0482746939392134
2001-12-24,-0.8713846325549025,-0.8725493284828831,-0.632391830459547,-0.8017683124608053,-0.6992920118901186
2001-12-25,-1.8217825610373866,-0.44287998224976666,-0.4202005774343054,-0.47347978055797535,-0.389353257473498
2001-12-26,0.14475166262612152,0.04375385192099768,0.08220896585161336,-0.027704968793558413,-0.01095343449199963
2001-12-27,0.3435733663811054,0.32040943459987714,0.20670475950923678,0.4470840609094793,0.318828036930606
2001-12-28,0.613037293592173,0.6502017975822016,0.7021230293155829,0.7122286843117888,0.7393729665594992
2001-12-29,0.9931073319854549,0.9131027990978249,1.0577080013229612,1.1376912535105776,1.0153149229952536
2001-12-30,1.269897903131761,1.2706696267454267,1.2396548042136315,1.2337031021535485,4.3776436384700705
2001-12-31,1.4031754866322488,1.3707739924673392,1.5491109012322695,1.4889908534766298,1.3127594150185418
2002-01-01,1.438522701431175,1.4915327979671977,1.5021744856039392,1.448270930175505,1.4886310338322049
2002-01-02,1.4698469422292453,1.4125874710136688,1.422780844765322,1.6308858019720023,2.7858531503430997
2002-01-03,1.3462665973098968,1.3614639111894145,1.2383052872910123,1.4382978988991797,1.3770217567974254
2002-01-04,1.1801146193088956,1.2288620640585242,1.0565176068309585,1.2054557846770386,1.029665534616078
2002-01-05,1.011209390664125,0.9268666872306714,0.9185270441239567,0.9297550297424662,0.919327261402199
2002-01-06,0.6611608144153571,0.5819477298273799,0.5563679112166902,0.5732137243749318,2.39715345485749
2002-01-07,0.3020719761024882,0.20449471181757467,0.15714767782751746,0.20406484565555447,0.1292177749175654
2002-01-08,-0.2590904874239783,-0.19730286132221825,-0.2779398993723576,-0.2303624332421223,-0.12702010949724957
2002-01-09,-0.5526495205565278,-0.4876624940184371,-0.5019624142926934,-0.5595852609570959,-0.5147993364275666
2002-01-10,-0.8867520822969912,-0.9074182114175656,-0.8529353622972697,-0.8057736604315658,-3.3647026878516475
2002-01-11,-1.1289278686133,-1.1829381743280645,-1.1043608189109926,-0.9865834758363308,-1.1154627751598396
2002-01-12,-1.2255113795023709,-1.3048273139856912,-1.244011471631965,-1.4361075655317546,-1.273326252181029
2002-01-13,-1.3925779800591147,-1.5991487948618428,-1.4107963427820391,-1.4058543934072922,-1.4838923920791982
2002-01-14,-1.431395982621022,-1.5813619818976121,-1.455735180615418,-1.6409430835093088,-2.603929720939998
2002-01-15,-1.485710815345762,-1.5148444204241165,-1.3979887535694384,-1.3554665504469166,-1.4723440971746453
2002-01-16,-1.2362022782976954,-1.2096485656290683,-1.1514013415158073,-1.3092249015543747,-1.253652474961732
2002-01-17,-0.9813184446356114,-1.0460599693487138,-0.9759000345057112,-1.2335772890304855,-1.0051655634214836
2002-01-18,-0.7732039534210768,-0.6033076639606231,-0.6476183590447675,-0.6992190175078465,-2.5063899273935455
2002-01-19,-0.32180367529274123,-0.2872091760723471,-0.4142174218234772,-0.2642021529903279,-0.36539527771381436
2002-01-20,0.040951471915477176,0.15810300418329315,-0.08960515585332138,-0.0007767338487545642,0.08044669914800126
2002-01-21,1.6772770906828045,0.36297364346548483,0.3470531528518809,0.2536523114890746,0.45156571784983135
2002-01-22,0.7535838205964523,0.7571585108954715,0.7181433985957801,0.5563763482236932,0.7002198288576458
2002-01-23,1.0832650384112525,1.0966633064850626,1.0734487448974126,1.1536313432431875,1.0103133824581703
2002-01-24,1.1940557257058662,1.2840156743110485,1.2779068612525106,1.2945721952146034,1.2520884587266552
2002-01-25,1.2305469908843447,1.4397799592948088,1.4367054114385118,1.4777852379775112,1.3593448221069293
2002-01-26,1.5353331067035065,0.9834414064023497,1.4844686257571078,1.403551122722352,1.6195268413472932
2002-01-27,1.451198672994592,1.5752131682796433,1.4991757678871152,1.407122185176906,1.477037676502484
2002-01-28,1.2980292764622385,1.3366961739787246,1.290696341060368,1.3817430515465163,1.491851817696806
2002-01-29,1.1293990999876784,1.1724959084728228,1.104719517432393,1.1816788639546076,1.1410805777886306
2002-01-30,0.8077572815499087,1.0576557052272677,0.9791890947633115,0.8348466281064777,0.8722717797939782
2002-01-31,0.5925105959614314,0.45742469074529873,0.4892872305693381,0.4927479963072731,0.5521192093643356
2002-02-01,0.22505952322630712,0.21929345785463905,0.2975876434779618,0.1538709179088017,0.20158574566716242
2002-02-02,-0.1206576638437249,-0.06358076753236158,-0.21467705250169716,-0.0664708434382408,-0.2627308343296433
2002-02-03,-0.6426955636046944,-0.5883751750956958,-0.5619275445345061,-0.48878021616742595,-0.6359189806236019
2002-02-04,-0.8821703749206269,-0.8754371770238352,-0.832996636133974,-0.8916535515753683,-0.920873932843209
2002-02-05,-1.1784190508562333,-1.1033464836796598,-1.142113898820599,-1.2056900833064796,-1.2599945028465014
2002-02-06,-1.4421000168568345,-1.3405412148911386,-1.4178967578486306,-1.315805441851398,-1.3741927110098662
2002-02-07,-1.4162185091245885,-1.4423882645149173,-1.4164319714945606,-1.5647110066227983,-1.4739641855391474
2002-02-08,-1.3599510791037503,-1.416782625704438,-1.578728273568739,-1.4853017831650384,-1.4203501078308784
2002-02-09,-1.451889005694507,-1.4050867403960603,-1.4870087477403795,-1.4836445223720434,-1.4736872008823036
2002-02-10,-1.1360793121092263,-1.1214982710181276,-1.2225547532265346,-1.250873087531323,-1.190704838220194
2002-02-11,-0.9677160348655404,-0.5109333431208238,-1.0826950668432893,-1.0259175928517656,-1.095030147757786
2002-02-12,-0.6544991861695426,-0.7357111847012076,-0.7535965378418021,-0.6978185101014108,-0.6530848013465366
2002-02-13,-0.33689513322510956,-0.5734850974962926,-0.45473009688539845,-0.3603087745048697,-0.3587125536118041
2002-02-14,0.16289651993824913,0.1229229856559031,-0.035240568113529755,0.0367707745657727,0.019763703805341478
