date,col1,col2,col3
07-06-2003,1.09709318,1.614323592,-0.509900986
08-06-2003,1.017580469,1.720634606,-0.60414205
09-06-2003,0.896802247,1.760073511,-1.189568826
10-06-2003,0.747337625,1.726995356,-1.328672644
11-06-2003,0.583131928,1.61971124,-1.218651722
12-06-2003,0.418548634,1.440653847,-0.999826115
13-06-2003,0.267403063,1.196292534,-0.992966409
14-06-2003,0.142039522,0.896802247,-0.230520276
15-06-2003,0.052510765,0.555505867,-0.005599886
16-06-2003,0.005912027,0.188123753,0.283984324
17-06-2003,0.005912027,-0.188123753,-0.084042868
18-06-2003,0.052510765,-0.555505867,-0.088154667
19-06-2003,0.142039522,-0.896802247,-0.554716688
20-06-2003,0.267403063,-1.196292534,-1.08119678
21-06-2003,0.418548634,-1.440653847,-1.310455761
22-06-2003,0.583131928,-1.61971124,-2.057100419
23-06-2003,0.747337625,-1.726995356,-1.876582983
24-06-2003,0.896802247,-1.760073511,-1.64757198
25-06-2003,1.017580469,-1.720634606,-1.290601206
26-06-2003,1.09709318,-1.614323592,-0.83844598
27-06-2003,1.124996567,-1.450336835,-0.307848659
28-06-2003,1.093916395,-1.240804588,-0.116938677
29-06-2003,1,-1,-0.036405261
30-06-2003,0.843249928,-0.743424814,-0.318887733
01-07-2003,0.627616793,-0.486829487,-0.712370905
02-07-2003,0.360844075,-0.24522938,-0.978530458
03-07-2003,0.054073121,-0.031978755,-1.240704232
04-07-2003,-0.278768258,0.142039522,-1.72934743
05-07-2003,-0.621756586,0.269058101,-2.024717992
06-07-2003,-0.957894557,0.344863261,-1.700028032
07-07-2003,-1.270107217,0.369000257,-1.501413734
08-07-2003,-1.542251042,0.344733951,-1.108857034
09-07-2003,-1.760073511,0.278768258,-0.640219755
10-07-2003,-1.912063737,0.180743238,0.17129289
11-07-2003,-1.99014143,0.062542714,-0.081450539
12-07-2003,-1.99014143,-0.062542714,0.318956203
13-07-2003,-1.912063737,-0.180743238,0.415682663
14-07-2003,-1.760073511,-0.278768258,-0.154794823
15-07-2003,-1.542251042,-0.344733951,-0.727433358
16-07-2003,-1.270107217,-0.369000257,-1.011498098
17-07-2003,-0.957894557,-0.344863261,-1.457479365
18-07-2003,-0.621756586,-0.269058101,-1.369457997
19-07-2003,-0.278768258,-0.142039522,-0.949019975
20-07-2003,0.054073121,0.031978755,-0.366970297
21-07-2003,0.360844075,0.24522938,-0.22385881
22-07-2003,0.627616793,0.486829487,0.404720087
23-07-2003,0.843249928,0.743424814,0.446392457
24-07-2003,1,1,1.331253662
25-07-2003,1.093916395,1.240804588,1.069790604
26-07-2003,1.124996567,1.450336835,0.635401801
27-07-2003,1.09709318,1.614323592,0.315834133
28-07-2003,1.017580469,1.720634606,-0.162511797
29-07-2003,0.896802247,1.760073511,-0.38550872
30-07-2003,0.747337625,1.726995356,-0.437148301
31-07-2003,0.583131928,1.61971124,-0.433544167
01-08-2003,0.418548634,1.440653847,-0.387173678
02-08-2003,0.267403063,1.196292534,0.523432105
03-08-2003,0.142039522,0.896802247,1.262047052
04-08-2003,0.052510765,0.555505867,1.205558872
05-08-2003,0.005912027,0.188123753,1.782923053
06-08-2003,0.005912027,-0.188123753,1.959223903
07-08-2003,0.052510765,-0.555505867,1.721762458
08-08-2003,0.142039522,-0.896802247,1.161964931
09-08-2003,0.267403063,-1.196292534,1.06154991
10-08-2003,0.418548634,-1.440653847,0.345225726
11-08-2003,0.583131928,-1.61971124,0.041871128
12-08-2003,0.747337625,-1.726995356,0.043302303
13-08-2003,0.896802247,-1.760073511,0.027536589
14-08-2003,1.017580469,-1.720634606,0.636446469
15-08-2003,1.09709318,-1.614323592,0.894164921
16-08-2003,1.124996567,-1.450336835,1.755835223
17-08-2003,1.093916395,-1.240804588,1.667663197
18-08-2003,1,-1,2.16332606
19-08-2003,0.843249928,-0.743424814,1.846792039
20-08-2003,0.627616793,-0.486829487,1.584557805
21-08-2003,0.360844075,-0.24522938,1.043442969
22-08-2003,0.054073121,-0.031978755,0.40606468
23-08-2003,-0.278768258,0.142039522,-0.07418593
24-08-2003,-0.621756586,0.269058101,-0.287588832
25-08-2003,-0.957894557,0.344863261,0.083797979
26-08-2003,-1.270107217,0.369000257,0.268131093
27-08-2003,-1.542251042,0.344733951,0.423657599
28-08-2003,-1.760073511,0.278768258,1.132245733
29-08-2003,-1.912063737,0.180743238,1.858240141
30-08-2003,-1.99014143,0.062542714,1.447752211
31-08-2003,-1.99014143,-0.062542714,1.381623237
01-09-2003,-1.912063737,-0.180743238,1.732550335
02-09-2003,-1.760073511,-0.278768258,0.923444899
03-09-2003,-1.542251042,-0.344733951,-0.043377559
04-09-2003,-1.270107217,-0.369000257,-0.329881775
05-09-2003,-0.957894557,-0.344863261,-0.669018372
06-09-2003,-0.621756586,-0.269058101,-0.451657528
07-09-2003,-0.278768258,-0.142039522,-0.805813523
08-09-2003,0.054073121,0.031978755,-0.165633893
09-09-2003,0.360844075,0.24522938,-0.115443675
10-09-2003,0.627616793,0.486829487,0.365295437
11-09-2003,0.843249928,0.743424814,1.121196405
12-09-2003,1,1,0.907782336
13-09-2003,1.093916395,1.240804588,0.733749619
14-09-2003,1.124996567,1.450336835,0.246542502
15-09-2003,1.09709318,1.614323592,-0.154683756
16-09-2003,1.017580469,1.720634606,-0.629683236
17-09-2003,0.896802247,1.760073511,-1.002490828
18-09-2003,0.747337625,1.726995356,-1.714995993
19-09-2003,0.583131928,1.61971124,-1.522049033
20-09-2003,0.418548634,1.440653847,-0.784849146
21-09-2003,0.267403063,1.196292534,-0.438012724
22-09-2003,0.142039522,0.896802247,-0.180861984
23-09-2003,0.052510765,0.555505867,0.026989157
24-09-2003,0.005912027,0.188123753,0.549308089
25-09-2003,0.005912027,-0.188123753,0.296781717
26-09-2003,0.052510765,-0.555505867,0.155292859
27-09-2003,0.142039522,-0.896802247,-0.653386743
28-09-2003,0.267403063,-1.196292534,-1.005294732
29-09-2003,0.418548634,-1.440653847,-1.575550333
30-09-2003,0.583131928,-1.61971124,-1.680947083
01-10-2003,0.747337625,-1.726995356,-1.461011713
02-10-2003,0.896802247,-1.760073511,-1.580191481
03-10-2003,1.017580469,-1.720634606,-1.08988017
04-10-2003,1.09709318,-1.614323592,-1.043772611
05-10-2003,1.124996567,-1.450336835,-0.49527702
06-10-2003,1.093916395,-1.240804588,-0.109333015
07-10-2003,1,-1,0.142044224
08-10-2003,0.843249928,-0.743424814,-0.275644965
09-10-2003,0.627616793,-0.486829487,-0.441501048
10-10-2003,0.360844075,-0.24522938,-0.853253458
11-10-2003,0.054073121,-0.031978755,-1.495303579
12-10-2003,-0.278768258,0.142039522,-2.113930214
13-10-2003,-0.621756586,0.269058101,-1.900315165
14-10-2003,-0.957894557,0.344863261,-1.68487368
15-10-2003,-1.270107217,0.369000257,-1.403028375
16-10-2003,-1.542251042,0.344733951,-1.169515089
17-10-2003,-1.760073511,0.278768258,-0.666324342
18-10-2003,-1.912063737,0.180743238,0.200637075
19-10-2003,-1.99014143,0.062542714,0.071657963
20-10-2003,-1.99014143,-0.062542714,0.339854064
21-10-2003,-1.912063737,-0.180743238,0.255628689
22-10-2003,-1.760073511,-0.278768258,-0.115117318
23-10-2003,-1.542251042,-0.344733951,-0.723050893
24-10-2003,-1.270107217,-0.369000257,-0.877689745
25-10-2003,-0.957894557,-0.344863261,-1.360886503
26-10-2003,-0.621756586,-0.269058101,-0.975463096
27-10-2003,-0.278768258,-0.142039522,-1.297581336
28-10-2003,0.054073121,0.031978755,-0.596413796
29-10-2003,0.360844075,0.24522938,-0.453948523
30-10-2003,0.627616793,0.486829487,0.848538565
31-10-2003,0.843249928,0.743424814,0.806471708
01-11-2003,1,1,0.954528467
02-11-2003,1.093916395,1.240804588,1.240618028
03-11-2003,1.124996567,1.450336835,0.337984268
04-11-2003,1.09709318,1.614323592,-0.046393106
05-11-2003,1.017580469,1.720634606,-0.325859567
06-11-2003,0.896802247,1.760073511,-0.472191565
07-11-2003,0.747337625,1.726995356,-0.693102356
08-11-2003,0.583131928,1.61971124,-0.309649403
09-11-2003,0.418548634,1.440653847,-0.189004295
10-11-2003,0.267403063,1.196292534,0.201237019
11-11-2003,0.142039522,0.896802247,0.854979706
12-11-2003,0.052510765,0.555505867,1.248948265
13-11-2003,0.005912027,0.188123753,1.608627633
14-11-2003,0.005912027,-0.188123753,2.047633363
15-11-2003,0.052510765,-0.555505867,1.353287701
16-11-2003,0.142039522,-0.896802247,0.938221627
17-11-2003,0.267403063,-1.196292534,0.832667286
18-11-2003,0.418548634,-1.440653847,0.566255245
19-11-2003,0.583131928,-1.61971124,0.032838237
20-11-2003,0.747337625,-1.726995356,0.136998413
21-11-2003,0.896802247,-1.760073511,0.084953856
22-11-2003,1.017580469,-1.720634606,0.313751727
23-11-2003,1.09709318,-1.614323592,1.196560127
24-11-2003,1.124996567,-1.450336835,1.400265862
25-11-2003,1.093916395,-1.240804588,1.900435016
26-11-2003,1,-1,1.735833563
27-11-2003,0.843249928,-0.743424814,1.56369914
28-11-2003,0.627616793,-0.486829487,1.934927837
29-11-2003,0.360844075,-0.24522938,1.142612791
30-11-2003,0.054073121,-0.031978755,0.784539759
01-12-2003,-0.278768258,0.142039522,0.299240525
02-12-2003,-0.621756586,0.269058101,0.00670277
03-12-2003,-0.957894557,0.344863261,0.056476974
04-12-2003,-1.270107217,0.369000257,0.067808038
05-12-2003,-1.542251042,0.344733951,0.382577755
06-12-2003,-1.760073511,0.278768258,0.650716837
07-12-2003,-1.912063737,0.180743238,1.080977995
08-12-2003,-1.99014143,0.062542714,1.48198023
09-12-2003,-1.99014143,-0.062542714,1.469753335
10-12-2003,-1.912063737,-0.180743238,1.303764563
11-12-2003,-1.760073511,-0.278768258,0.628267775
12-12-2003,-1.542251042,-0.344733951,0.161452975
13-12-2003,-1.270107217,-0.369000257,-0.371228862
14-12-2003,-0.957894557,-0.344863261,-0.992106914
15-12-2003,-0.621756586,-0.269058101,-0.549980121
16-12-2003,-0.278768258,-0.142039522,-0.481817371
17-12-2003,0.054073121,0.031978755,-0.243597993
18-12-2003,0.360844075,0.24522938,0.376488804
19-12-2003,0.627616793,0.486829487,0.49780606
20-12-2003,0.843249928,0.743424814,1.010016691
21-12-2003,1,1,1.00738245
22-12-2003,1.093916395,1.240804588,0.580685021
23-12-2003,1.124996567,1.450336835,0.666739964
24-12-2003,1.09709318,1.614323592,-0.117249601
25-12-2003,1.017580469,1.720634606,-0.713511641
26-12-2003,0.896802247,1.760073511,-1.262898728
27-12-2003,0.747337625,1.726995356,-1.203878961
28-12-2003,0.583131928,1.61971124,-1.046052943
29-12-2003,0.418548634,1.440653847,-0.966514782
30-12-2003,0.267403063,1.196292534,-0.744434642
31-12-2003,0.142039522,0.896802247,-0.174595094
01-01-2004,0.052510765,0.555505867,0.052168931
02-01-2004,0.005912027,0.188123753,0.141847695
03-01-2004,0.005912027,-0.188123753,-0.215304207
04-01-2004,0.052510765,-0.555505867,-0.043642842
05-01-2004,0.142039522,-0.896802247,-0.417691496
06-01-2004,0.267403063,-1.196292534,-1.208715492
07-01-2004,0.418548634,-1.440653847,-1.585052019
08-01-2004,0.583131928,-1.61971124,-1.904985552
09-01-2004,0.747337625,-1.726995356,-1.794267588
10-01-2004,0.896802247,-1.760073511,-1.669009391
11-01-2004,1.017580469,-1.720634606,-1.469567391
12-01-2004,1.09709318,-1.614323592,-0.95692441
13-01-2004,1.124996567,-1.450336835,-0.550583563
14-01-2004,1.093916395,-1.240804588,-0.367908819
15-01-2004,1,-1,-0.126713618
16-01-2004,0.843249928,-0.743424814,-0.292917749
17-01-2004,0.627616793,-0.486829487,-0.520610578
18-01-2004,0.360844075,-0.24522938,-0.767237339
19-01-2004,0.054073121,-0.031978755,-1.215283296
20-01-2004,-0.278768258,0.142039522,-1.478493249
21-01-2004,-0.621756586,0.269058101,-1.953122058
22-01-2004,-0.957894557,0.344863261,-1.481618174
23-01-2004,-1.270107217,0.369000257,-1.52507076
24-01-2004,-1.542251042,0.344733951,-1.293451861
25-01-2004,-1.760073511,0.278768258,-0.621216741
26-01-2004,-1.912063737,0.180743238,-0.151005768
27-01-2004,-1.99014143,0.062542714,0.41443284
28-01-2004,-1.99014143,-0.062542714,0.343479798
29-01-2004,-1.912063737,-0.180743238,-0.002305005
30-01-2004,-1.760073511,-0.278768258,-0.526457739
31-01-2004,-1.542251042,-0.344733951,-0.786111244
01-02-2004,-1.270107217,-0.369000257,-1.004742387
02-02-2004,-0.957894557,-0.344863261,-1.551257379
03-02-2004,-0.621756586,-0.269058101,-1.819407631
04-02-2004,-0.278768258,-0.142039522,-1.079124788
05-02-2004,0.054073121,0.031978755,-0.826216673
06-02-2004,0.360844075,0.24522938,-0.246364155
07-02-2004,0.627616793,0.486829487,0.178057807
08-02-2004,0.843249928,0.743424814,0.899064222
09-02-2004,1,1,0.996640467
10-02-2004,1.093916395,1.240804588,1.114585712
11-02-2004,1.124996567,1.450336835,0.620147912
12-02-2004,1.09709318,1.614323592,0.240729628
13-02-2004,1.017580469,1.720634606,-0.297482901
14-02-2004,0.896802247,1.760073511,-0.622586566
15-02-2004,0.747337625,1.726995356,-0.625425585
16-02-2004,0.583131928,1.61971124,-0.782639986
17-02-2004,0.418548634,1.440653847,-0.331136284
18-02-2004,0.267403063,1.196292534,0.394476118
19-02-2004,0.142039522,0.896802247,0.694445169
20-02-2004,0.052510765,0.555505867,1.195974217
21-02-2004,0.005912027,0.188123753,1.482220761
22-02-2004,0.005912027,-0.188123753,1.995053562
23-02-2004,0.052510765,-0.555505867,1.625175399
24-02-2004,0.142039522,-0.896802247,1.122979889
25-02-2004,0.267403063,-1.196292534,0.660824004
26-02-2004,0.418548634,-1.440653847,0.077545342
27-02-2004,0.583131928,-1.61971124,0.256380521
28-02-2004,0.747337625,-1.726995356,0.134008684
29-02-2004,0.896802247,-1.760073511,-0.137599763
01-03-2004,1.017580469,-1.720634606,0.822795753
02-03-2004,1.09709318,-1.614323592,1.282992201
03-03-2004,1.124996567,-1.450336835,1.432267517
04-03-2004,1.093916395,-1.240804588,1.792484294
05-03-2004,1,-1,1.951144538
06-03-2004,0.843249928,-0.743424814,2.016114269
07-03-2004,0.627616793,-0.486829487,1.49848474
08-03-2004,0.360844075,-0.24522938,0.829290638
09-03-2004,0.054073121,-0.031978755,0.481822131
10-03-2004,-0.278768258,0.142039522,0.06767778
11-03-2004,-0.621756586,0.269058101,-0.192830474
12-03-2004,-0.957894557,0.344863261,-0.263333926
13-03-2004,-1.270107217,0.369000257,-0.086862086
14-03-2004,-1.542251042,0.344733951,0.970560898
15-03-2004,-1.760073511,0.278768258,1.37481629
16-03-2004,-1.912063737,0.180743238,1.642896811
17-03-2004,-1.99014143,0.062542714,1.784078122
18-03-2004,-1.99014143,-0.062542714,1.367554573
19-03-2004,-1.912063737,-0.180743238,1.473232877
20-03-2004,-1.760073511,-0.278768258,0.939829325
21-03-2004,-1.542251042,-0.344733951,0.44623172
22-03-2004,-1.270107217,-0.369000257,0.118773214
23-03-2004,-0.957894557,-0.344863261,-0.280244313
24-03-2004,-0.621756586,-0.269058101,-0.838586747
25-03-2004,-0.278768258,-0.142039522,-0.320496636
26-03-2004,0.054073121,0.031978755,-0.368227395
27-03-2004,0.360844075,0.24522938,0.016743683
28-03-2004,0.627616793,0.486829487,0.468842075
29-03-2004,0.843249928,0.743424814,0.782521803
30-03-2004,1,1,1.029072025
31-03-2004,1.093916395,1.240804588,0.720622905
01-04-2004,1.124996567,1.450336835,0.227156708
02-04-2004,1.09709318,1.614323592,-0.294515279
03-04-2004,1.017580469,1.720634606,-0.562397002
04-04-2004,0.896802247,1.760073511,-1.024502124
05-04-2004,0.747337625,1.726995356,-1.206658338
06-04-2004,0.583131928,1.61971124,-1.454578775
07-04-2004,0.418548634,1.440653847,-1.312115472
08-04-2004,0.267403063,1.196292534,-0.521113398
09-04-2004,0.142039522,0.896802247,-0.498112209
10-04-2004,0.052510765,0.555505867,0.127510267
11-04-2004,0.005912027,0.188123753,0.29227001
12-04-2004,0.005912027,-0.188123753,0.433510496
13-04-2004,0.052510765,-0.555505867,-0.148847629
14-04-2004,0.142039522,-0.896802247,-0.631062075
15-04-2004,0.267403063,-1.196292534,-1.029612284
16-04-2004,0.418548634,-1.440653847,-1.461688874
17-04-2004,0.583131928,-1.61971124,-1.756056679
18-04-2004,0.747337625,-1.726995356,-1.79691097
19-04-2004,0.896802247,-1.760073511,-1.944241097
20-04-2004,1.017580469,-1.720634606,-1.610452735
21-04-2004,1.09709318,-1.614323592,-0.714610302
22-04-2004,1.124996567,-1.450336835,-0.219184159
23-04-2004,1.093916395,-1.240804588,0.40907565
24-04-2004,1,-1,-0.306724099
25-04-2004,0.843249928,-0.743424814,-0.061796676
26-04-2004,0.627616793,-0.486829487,-0.3827073
27-04-2004,0.360844075,-0.24522938,-1.279555427
28-04-2004,0.054073121,-0.031978755,-1.345170679
29-04-2004,-0.278768258,0.142039522,-1.809461971
30-04-2004,-0.621756586,0.269058101,-2.153686438
01-05-2004,-0.957894557,0.344863261,-1.871430061
02-05-2004,-1.270107217,0.369000257,-1.73930541
03-05-2004,-1.542251042,0.344733951,-1.256999428
04-05-2004,-1.760073511,0.278768258,-0.854906294
05-05-2004,-1.912063737,0.180743238,-0.085209577
06-05-2004,-1.99014143,0.062542714,0.253362217
07-05-2004,-1.99014143,-0.062542714,0.184261873
08-05-2004,-1.912063737,-0.180743238,-0.001101681
09-05-2004,-1.760073511,-0.278768258,-0.288611909
10-05-2004,-1.542251042,-0.344733951,-0.700342635
11-05-2004,-1.270107217,-0.369000257,-1.241214121
12-05-2004,-0.957894557,-0.344863261,-1.577570639
13-05-2004,-0.621756586,-0.269058101,-1.642558407
14-05-2004,-0.278768258,-0.142039522,-0.870646473
15-05-2004,0.054073121,0.031978755,-0.806128411
16-05-2004,0.360844075,0.24522938,-0.512835903
17-05-2004,0.627616793,0.486829487,0.398112444
18-05-2004,0.843249928,0.743424814,1.084281707
19-05-2004,1,1,1.109545364
20-05-2004,1.093916395,1.240804588,1.251275215
21-05-2004,1.124996567,1.450336835,0.758854998
22-05-2004,1.09709318,1.614323592,0.482277301
23-05-2004,1.017580469,1.720634606,-0.055436894
24-05-2004,0.896802247,1.760073511,-0.714816994
25-05-2004,0.747337625,1.726995356,-0.816468131
26-05-2004,0.583131928,1.61971124,-0.744309805
27-05-2004,0.418548634,1.440653847,-0.40177215
28-05-2004,0.267403063,1.196292534,0.251119011
29-05-2004,0.142039522,0.896802247,1.050520615
30-05-2004,0.052510765,0.555505867,1.544570492
31-05-2004,0.005912027,0.188123753,1.699296095
01-06-2004,0.005912027,-0.188123753,1.546781029
02-06-2004,0.052510765,-0.555505867,1.470373854
03-06-2004,0.142039522,-0.896802247,1.320627205
04-06-2004,0.267403063,-1.196292534,0.482268096
05-06-2004,0.418548634,-1.440653847,0.15589022
06-06-2004,0.583131928,-1.61971124,-0.207371459
07-06-2004,0.747337625,-1.726995356,-0.746366948
08-06-2004,0.896802247,-1.760073511,0.03581658
09-06-2004,1.017580469,-1.720634606,0.467175037
10-06-2004,1.09709318,-1.614323592,0.945277679
11-06-2004,1.124996567,-1.450336835,1.348344463
12-06-2004,1.093916395,-1.240804588,1.876442791
13-06-2004,1,-1,2.303156383
14-06-2004,0.843249928,-0.743424814,1.722549638
15-06-2004,0.627616793,-0.486829487,1.383454541
16-06-2004,0.360844075,-0.24522938,1.25593622
17-06-2004,0.054073121,-0.031978755,0.544509957
18-06-2004,-0.278768258,0.142039522,-0.072990949
19-06-2004,-0.621756586,0.269058101,-0.249710296
20-06-2004,-0.957894557,0.344863261,0.112848742
21-06-2004,-1.270107217,0.369000257,0.487747269
22-06-2004,-1.542251042,0.344733951,0.518524183
23-06-2004,-1.760073511,0.278768258,1.005502118
24-06-2004,-1.912063737,0.180743238,1.612439403
25-06-2004,-1.99014143,0.062542714,1.517776815
26-06-2004,-1.99014143,-0.062542714,1.74784603
27-06-2004,-1.912063737,-0.180743238,1.050093764
28-06-2004,-1.760073511,-0.278768258,0.921488252
29-06-2004,-1.542251042,-0.344733951,-0.144253723
30-06-2004,-1.270107217,-0.369000257,-0.059459636
01-07-2004,-0.957894557,-0.344863261,-0.690542384
02-07-2004,-0.621756586,-0.269058101,-0.840745076
03-07-2004,-0.278768258,-0.142039522,-0.161216007
04-07-2004,0.054073121,0.031978755,-0.069993234
05-07-2004,0.360844075,0.24522938,0.220799025
06-07-2004,0.627616793,0.486829487,0.663434373
07-07-2004,0.843249928,0.743424814,1.038840104
08-07-2004,1,1,0.990566247
09-07-2004,1.093916395,1.240804588,0.798709038
10-07-2004,1.124996567,1.450336835,0.113774957
11-07-2004,1.09709318,1.614323592,-0.410381135
12-07-2004,1.017580469,1.720634606,-0.969165076
13-07-2004,0.896802247,1.760073511,-0.787459667
14-07-2004,0.747337625,1.726995356,-1.188490761
15-07-2004,0.583131928,1.61971124,-1.117055299
16-07-2004,0.418548634,1.440653847,-1.391464311
17-07-2004,0.267403063,1.196292534,-0.65564852
18-07-2004,0.142039522,0.896802247,-0.106687003
19-07-2004,0.052510765,0.555505867,0.562912043
20-07-2004,0.005912027,0.188123753,0.291008283
21-07-2004,0.005912027,-0.188123753,-0.063849186
22-07-2004,0.052510765,-0.555505867,-0.15654215
23-07-2004,0.142039522,-0.896802247,-0.276499277
24-07-2004,0.267403063,-1.196292534,-0.925936657
25-07-2004,0.418548634,-1.440653847,-1.515424221
26-07-2004,0.583131928,-1.61971124,-1.688756894
27-07-2004,0.747337625,-1.726995356,-1.683973595
28-07-2004,0.896802247,-1.760073511,-1.820926192
29-07-2004,1.017580469,-1.720634606,-0.986684532
30-07-2004,1.09709318,-1.614323592,-0.892365982
31-07-2004,1.124996567,-1.450336835,-0.656930495
01-08-2004,1.093916395,-1.240804588,-0.20424981
02-08-2004,1,-1,-0.126638829
03-08-2004,0.843249928,-0.743424814,-0.024109695
04-08-2004,0.627616793,-0.486829487,-0.662484803
05-08-2004,0.360844075,-0.24522938,-0.920666628
06-08-2004,0.054073121,-0.031978755,-1.392542035
07-08-2004,-0.278768258,0.142039522,-1.616812724
08-08-2004,-0.621756586,0.269058101,-1.8716036
09-08-2004,-0.957894557,0.344863261,-1.64003178
10-08-2004,-1.270107217,0.369000257,-1.716535652
11-08-2004,-1.542251042,0.344733951,-1.047352401
12-08-2004,-1.760073511,0.278768258,-0.785592185
13-08-2004,-1.912063737,0.180743238,0.366015651
14-08-2004,-1.99014143,0.062542714,0.305570145
15-08-2004,-1.99014143,-0.062542714,0.438706758
16-08-2004,-1.912063737,-0.180743238,0.234443271
17-08-2004,-1.760073511,-0.278768258,-0.02554002
18-08-2004,-1.542251042,-0.344733951,-0.66905813
19-08-2004,-1.270107217,-0.369000257,-1.329274871
20-08-2004,-0.957894557,-0.344863261,-1.80127852
21-08-2004,-0.621756586,-0.269058101,-1.34531948
22-08-2004,-0.278768258,-0.142039522,-1.166006898
23-08-2004,0.054073121,0.031978755,-0.585579962
24-08-2004,0.360844075,0.24522938,-0.51948252
25-08-2004,0.627616793,0.486829487,0.232743943
26-08-2004,0.843249928,0.743424814,0.823272133
27-08-2004,1,1,1.071904266
28-08-2004,1.093916395,1.240804588,0.914450215
29-08-2004,1.124996567,1.450336835,0.671362535
30-08-2004,1.09709318,1.614323592,0.296775224
31-08-2004,1.017580469,1.720634606,-0.222304996
01-09-2004,0.896802247,1.760073511,-0.575924896
02-09-2004,0.747337625,1.726995356,-0.778110202
03-09-2004,0.583131928,1.61971124,-0.157353127
04-09-2004,0.418548634,1.440653847,-0.253912903
05-09-2004,0.267403063,1.196292534,0.473590672
06-09-2004,0.142039522,0.896802247,0.809850432
07-09-2004,0.052510765,0.555505867,1.601581657
08-09-2004,0.005912027,0.188123753,1.541377902
09-09-2004,0.005912027,-0.188123753,2.108141451
10-09-2004,0.052510765,-0.555505867,1.524327192
11-09-2004,0.142039522,-0.896802247,1.271604114
12-09-2004,0.267403063,-1.196292534,0.833214853
13-09-2004,0.418548634,-1.440653847,-0.066549018
14-09-2004,0.583131928,-1.61971124,0.093139205
15-09-2004,0.747337625,-1.726995356,-0.132003516
16-09-2004,0.896802247,-1.760073511,0.219767106
17-09-2004,1.017580469,-1.720634606,0.591261769
18-09-2004,1.09709318,-1.614323592,1.456172258
19-09-2004,1.124996567,-1.450336835,1.467206642
20-09-2004,1.093916395,-1.240804588,2.168011024
21-09-2004,1,-1,1.985629863
22-09-2004,0.843249928,-0.743424814,1.91855473
23-09-2004,0.627616793,-0.486829487,1.499855762
24-09-2004,0.360844075,-0.24522938,0.856736198
25-09-2004,0.054073121,-0.031978755,0.063822609
26-09-2004,-0.278768258,0.142039522,0.154327946
27-09-2004,-0.621756586,0.269058101,-0.44421941
28-09-2004,-0.957894557,0.344863261,0.106274417
29-09-2004,-1.270107217,0.369000257,0.265681896
30-09-2004,-1.542251042,0.344733951,0.810595461
01-10-2004,-1.760073511,0.278768258,0.885548142
02-10-2004,-1.912063737,0.180743238,1.551041799
03-10-2004,-1.99014143,0.062542714,1.773560384
04-10-2004,-1.99014143,-0.062542714,1.538532742
05-10-2004,-1.912063737,-0.180743238,1.361973072
06-10-2004,-1.760073511,-0.278768258,1.329261435
07-10-2004,-1.542251042,-0.344733951,0.292361317
08-10-2004,-1.270107217,-0.369000257,-0.281196973
09-10-2004,-0.957894557,-0.344863261,-0.496097726
10-10-2004,-0.621756586,-0.269058101,-0.63021955
11-10-2004,-0.278768258,-0.142039522,-0.507792395
12-10-2004,0.054073121,0.031978755,-0.332501836
13-10-2004,0.360844075,0.24522938,0.27812668
14-10-2004,0.627616793,0.486829487,0.787671695
15-10-2004,0.843249928,0.743424814,0.827459223
16-10-2004,1,1,0.953785431
17-10-2004,1.093916395,1.240804588,1.017688024
18-10-2004,1.124996567,1.450336835,0.324322911
19-10-2004,1.09709318,1.614323592,-0.172131872
20-10-2004,1.017580469,1.720634606,-0.734381221
21-10-2004,0.896802247,1.760073511,-1.123017742
22-10-2004,0.747337625,1.726995356,-1.105007582
23-10-2004,0.583131928,1.61971124,-1.291692235
24-10-2004,0.418548634,1.440653847,-1.242448757
25-10-2004,0.267403063,1.196292534,-0.776229708
26-10-2004,0.142039522,0.896802247,-0.310596599
27-10-2004,0.052510765,0.555505867,0.266534051
28-10-2004,0.005912027,0.188123753,0.282832157
29-10-2004,0.005912027,-0.188123753,0.31999076
30-10-2004,0.052510765,-0.555505867,0.111499044
31-10-2004,0.142039522,-0.896802247,-0.581231671
01-11-2004,0.267403063,-1.196292534,-1.33494687
02-11-2004,0.418548634,-1.440653847,-1.516044078
03-11-2004,0.583131928,-1.61971124,-1.674620305
04-11-2004,0.747337625,-1.726995356,-2.067792872
05-11-2004,0.896802247,-1.760073511,-1.979428834
06-11-2004,1.017580469,-1.720634606,-1.340219393
07-11-2004,1.09709318,-1.614323592,-0.884448936
08-11-2004,1.124996567,-1.450336835,-0.472064971
09-11-2004,1.093916395,-1.240804588,-0.064772762
10-11-2004,1,-1,0.034889732
11-11-2004,0.843249928,-0.743424814,0.332539228
12-11-2004,0.627616793,-0.486829487,-0.33748252
13-11-2004,0.360844075,-0.24522938,-1.074990821
14-11-2004,0.054073121,-0.031978755,-1.18473126
15-11-2004,-0.278768258,0.142039522,-1.876401433
16-11-2004,-0.621756586,0.269058101,-1.949933293
17-11-2004,-0.957894557,0.344863261,-1.919074645
18-11-2004,-1.270107217,0.369000257,-1.529782093
19-11-2004,-1.542251042,0.344733951,-1.341348793
20-11-2004,-1.760073511,0.278768258,-0.498710481
21-11-2004,-1.912063737,0.180743238,0.067864004
22-11-2004,-1.99014143,0.062542714,0.524015913
23-11-2004,-1.99014143,-0.062542714,0.303867784
24-11-2004,-1.912063737,-0.180743238,0.013806226
